"ClaimID","ClaimSize"
"CLM70139","lessthan100K"
"CLM67895","100K-lessthan200K"
"CLM63387","200KandAbove"
"CLM53726","200KandAbove"
"CLM64669","200KandAbove"
"CLM68286","200KandAbove"
"CLM58716","100K-lessthan200K"
"CLM56460","lessthan100K"
"CLM55757","100K-lessthan200K"
"CLM55087","100K-lessthan200K"
"CLM61371","lessthan100K"
"CLM64871","200KandAbove"
"CLM63275","200KandAbove"
"CLM61018","lessthan100K"
"CLM65874","lessthan100K"
"CLM64915","lessthan100K"
"CLM51368","lessthan100K"
"CLM57981","lessthan100K"
"CLM51933","100K-lessthan200K"
"CLM65621","lessthan100K"
"CLM67925","lessthan100K"
"CLM60942","lessthan100K"
"CLM66617","200KandAbove"
"CLM61691","200KandAbove"
"CLM63244","200KandAbove"
"CLM69810","lessthan100K"
"CLM64972","lessthan100K"
"CLM67546","100K-lessthan200K"
"CLM66027","lessthan100K"
"CLM52309","200KandAbove"
"CLM51072","100K-lessthan200K"
"CLM51956","200KandAbove"
"CLM66868","200KandAbove"
"CLM61552","lessthan100K"
"CLM56747","lessthan100K"
"CLM68566","lessthan100K"
"CLM61823","200KandAbove"
"CLM60728","200KandAbove"
"CLM58028","200KandAbove"
"CLM56850","lessthan100K"
"CLM65796","lessthan100K"
"CLM51768","lessthan100K"
"CLM57657","100K-lessthan200K"
"CLM66676","200KandAbove"
"CLM63772","lessthan100K"
"CLM63525","lessthan100K"
"CLM57368","200KandAbove"
"CLM70217","lessthan100K"
"CLM53511","lessthan100K"
"CLM65360","200KandAbove"
"CLM67224","200KandAbove"
"CLM54734","100K-lessthan200K"
"CLM65096","200KandAbove"
"CLM61908","lessthan100K"
"CLM68515","lessthan100K"
"CLM69985","lessthan100K"
"CLM60619","lessthan100K"
"CLM66967","lessthan100K"
"CLM66903","lessthan100K"
"CLM51434","200KandAbove"
"CLM68843","100K-lessthan200K"
"CLM59963","lessthan100K"
"CLM58115","100K-lessthan200K"
"CLM58633","200KandAbove"
"CLM52699","200KandAbove"
"CLM53958","lessthan100K"
"CLM58410","lessthan100K"
"CLM57248","lessthan100K"
"CLM58589","100K-lessthan200K"
"CLM56557","200KandAbove"
"CLM61239","lessthan100K"
"CLM53849","100K-lessthan200K"
"CLM69739","lessthan100K"
"CLM51804","lessthan100K"
"CLM57799","100K-lessthan200K"
"CLM68586","200KandAbove"
"CLM62791","lessthan100K"
"CLM52120","lessthan100K"
"CLM58488","lessthan100K"
"CLM58779","lessthan100K"
"CLM60281","100K-lessthan200K"
"CLM59211","lessthan100K"
"CLM62382","100K-lessthan200K"
"CLM53556","200KandAbove"
"CLM67579","200KandAbove"
"CLM61397","200KandAbove"
"CLM61010","100K-lessthan200K"
"CLM53133","100K-lessthan200K"
"CLM64911","lessthan100K"
"CLM59733","200KandAbove"
"CLM65274","lessthan100K"
"CLM51841","200KandAbove"
"CLM70127","lessthan100K"
"CLM55917","lessthan100K"
"CLM56162","200KandAbove"
"CLM62738","lessthan100K"
"CLM68301","lessthan100K"
"CLM51128","lessthan100K"
"CLM57416","200KandAbove"
"CLM58646","200KandAbove"
"CLM59354","100K-lessthan200K"
"CLM63983","lessthan100K"
"CLM67779","lessthan100K"
"CLM70021","lessthan100K"
"CLM67455","200KandAbove"
"CLM64813","lessthan100K"
"CLM53515","lessthan100K"
"CLM53795","200KandAbove"
"CLM54489","100K-lessthan200K"
"CLM58899","lessthan100K"
"CLM52591","lessthan100K"
"CLM55080","200KandAbove"
"CLM61431","100K-lessthan200K"
"CLM58296","200KandAbove"
"CLM61308","lessthan100K"
"CLM66123","200KandAbove"
"CLM62704","lessthan100K"
"CLM58136","100K-lessthan200K"
"CLM63933","100K-lessthan200K"
"CLM52984","lessthan100K"
"CLM55987","100K-lessthan200K"
"CLM61822","lessthan100K"
"CLM53919","100K-lessthan200K"
"CLM66550","100K-lessthan200K"
"CLM66445","lessthan100K"
"CLM59707","lessthan100K"
"CLM65095","100K-lessthan200K"
"CLM56382","lessthan100K"
"CLM52196","200KandAbove"
"CLM59024","lessthan100K"
"CLM59417","200KandAbove"
"CLM57210","lessthan100K"
"CLM54372","200KandAbove"
"CLM70119","lessthan100K"
"CLM51350","lessthan100K"
"CLM65088","100K-lessthan200K"
"CLM61190","lessthan100K"
"CLM62679","100K-lessthan200K"
"CLM59528","lessthan100K"
"CLM56083","lessthan100K"
"CLM59396","lessthan100K"
"CLM65430","lessthan100K"
"CLM61658","lessthan100K"
"CLM58185","lessthan100K"
"CLM65764","lessthan100K"
"CLM56798","100K-lessthan200K"
"CLM61581","lessthan100K"
"CLM59289","lessthan100K"
"CLM55891","200KandAbove"
"CLM61101","100K-lessthan200K"
"CLM55207","lessthan100K"
"CLM60883","100K-lessthan200K"
"CLM59142","lessthan100K"
"CLM53370","lessthan100K"
"CLM62309","lessthan100K"
"CLM60967","200KandAbove"
"CLM53715","lessthan100K"
"CLM61176","lessthan100K"
"CLM58763","100K-lessthan200K"
"CLM69191","100K-lessthan200K"
"CLM66152","lessthan100K"
"CLM64084","lessthan100K"
"CLM59307","lessthan100K"
"CLM60477","lessthan100K"
"CLM55408","lessthan100K"
"CLM52379","lessthan100K"
"CLM58113","lessthan100K"
"CLM51239","lessthan100K"
"CLM66767","200KandAbove"
"CLM69040","200KandAbove"
"CLM63883","lessthan100K"
"CLM66024","lessthan100K"
"CLM67207","100K-lessthan200K"
"CLM60802","lessthan100K"
"CLM61090","lessthan100K"
"CLM56023","200KandAbove"
"CLM62976","lessthan100K"
"CLM55423","lessthan100K"
"CLM56237","lessthan100K"
"CLM64002","100K-lessthan200K"
"CLM64215","lessthan100K"
"CLM54143","100K-lessthan200K"
"CLM56563","100K-lessthan200K"
"CLM57718","100K-lessthan200K"
"CLM52412","lessthan100K"
"CLM63950","lessthan100K"
"CLM61004","lessthan100K"
"CLM53467","lessthan100K"
"CLM68686","lessthan100K"
"CLM61202","lessthan100K"
"CLM65312","200KandAbove"
"CLM66410","lessthan100K"
"CLM66938","lessthan100K"
"CLM65529","lessthan100K"
"CLM62619","200KandAbove"
"CLM62414","200KandAbove"
"CLM55926","100K-lessthan200K"
"CLM51544","lessthan100K"
"CLM58619","lessthan100K"
"CLM57450","lessthan100K"
"CLM58119","200KandAbove"
"CLM54120","lessthan100K"
"CLM56799","100K-lessthan200K"
"CLM58502","100K-lessthan200K"
"CLM64774","200KandAbove"
"CLM55932","lessthan100K"
"CLM53097","200KandAbove"
"CLM51533","200KandAbove"
"CLM65633","lessthan100K"
"CLM69218","200KandAbove"
"CLM65620","lessthan100K"
"CLM52433","100K-lessthan200K"
"CLM53092","lessthan100K"
"CLM53347","lessthan100K"
"CLM64393","lessthan100K"
"CLM64725","100K-lessthan200K"
"CLM68991","lessthan100K"
"CLM62321","lessthan100K"
"CLM56233","lessthan100K"
"CLM54624","lessthan100K"
"CLM65516","100K-lessthan200K"
"CLM64189","lessthan100K"
"CLM54934","200KandAbove"
"CLM64486","lessthan100K"
"CLM66703","lessthan100K"
"CLM60592","100K-lessthan200K"
"CLM61846","100K-lessthan200K"
"CLM67987","200KandAbove"
"CLM68223","lessthan100K"
"CLM62965","lessthan100K"
"CLM52310","100K-lessthan200K"
"CLM65967","lessthan100K"
"CLM59686","lessthan100K"
"CLM58086","200KandAbove"
"CLM56417","lessthan100K"
"CLM55424","lessthan100K"
"CLM58638","200KandAbove"
"CLM67980","lessthan100K"
"CLM55789","lessthan100K"
"CLM69803","200KandAbove"
"CLM54661","200KandAbove"
"CLM69837","lessthan100K"
"CLM64008","100K-lessthan200K"
"CLM56675","100K-lessthan200K"
"CLM53505","lessthan100K"
"CLM52051","200KandAbove"
"CLM67851","100K-lessthan200K"
"CLM61285","200KandAbove"
"CLM53132","lessthan100K"
"CLM61220","lessthan100K"
"CLM60775","200KandAbove"
"CLM65830","100K-lessthan200K"
"CLM69346","lessthan100K"
"CLM61271","lessthan100K"
"CLM64048","lessthan100K"
"CLM64611","lessthan100K"
"CLM57899","lessthan100K"
"CLM56209","100K-lessthan200K"
"CLM60616","lessthan100K"
"CLM55696","lessthan100K"
"CLM66042","200KandAbove"
"CLM69876","lessthan100K"
"CLM52314","200KandAbove"
"CLM68244","lessthan100K"
"CLM54927","100K-lessthan200K"
"CLM58333","lessthan100K"
"CLM62311","200KandAbove"
"CLM62360","lessthan100K"
"CLM56933","200KandAbove"
"CLM69295","200KandAbove"
"CLM67531","lessthan100K"
"CLM61828","100K-lessthan200K"
"CLM64547","100K-lessthan200K"
"CLM67606","200KandAbove"
"CLM60555","100K-lessthan200K"
"CLM57721","200KandAbove"
"CLM52189","200KandAbove"
"CLM66436","lessthan100K"
"CLM60221","200KandAbove"
"CLM54794","lessthan100K"
"CLM57789","lessthan100K"
"CLM54746","200KandAbove"
"CLM59295","100K-lessthan200K"
"CLM55362","lessthan100K"
"CLM53144","lessthan100K"
"CLM69314","lessthan100K"
"CLM63478","lessthan100K"
"CLM56182","lessthan100K"
"CLM53698","200KandAbove"
"CLM68557","lessthan100K"
"CLM58412","100K-lessthan200K"
"CLM58254","100K-lessthan200K"
"CLM62708","lessthan100K"
"CLM67540","200KandAbove"
"CLM54911","200KandAbove"
"CLM69666","200KandAbove"
"CLM63995","100K-lessthan200K"
"CLM58169","lessthan100K"
"CLM52697","200KandAbove"
"CLM62457","lessthan100K"
"CLM51045","lessthan100K"
"CLM54799","200KandAbove"
"CLM63251","lessthan100K"
"CLM66627","200KandAbove"
"CLM65426","100K-lessthan200K"
"CLM53436","lessthan100K"
"CLM57990","100K-lessthan200K"
"CLM65221","lessthan100K"
"CLM63497","lessthan100K"
"CLM61718","100K-lessthan200K"
"CLM69421","100K-lessthan200K"
"CLM69257","100K-lessthan200K"
"CLM59104","lessthan100K"
"CLM64814","lessthan100K"
"CLM51471","100K-lessthan200K"
"CLM54519","100K-lessthan200K"
"CLM66887","lessthan100K"
"CLM52980","lessthan100K"
"CLM68459","200KandAbove"
"CLM57943","lessthan100K"
"CLM66475","lessthan100K"
"CLM66993","lessthan100K"
"CLM59814","200KandAbove"
"CLM63941","lessthan100K"
"CLM59770","100K-lessthan200K"
"CLM68815","100K-lessthan200K"
"CLM52167","100K-lessthan200K"
"CLM53841","100K-lessthan200K"
"CLM65149","lessthan100K"
"CLM60767","200KandAbove"
"CLM58504","lessthan100K"
"CLM68992","lessthan100K"
"CLM55605","lessthan100K"
"CLM60147","lessthan100K"
"CLM52423","lessthan100K"
"CLM65653","lessthan100K"
"CLM57882","lessthan100K"
"CLM65445","lessthan100K"
"CLM54564","lessthan100K"
"CLM69821","100K-lessthan200K"
"CLM57224","lessthan100K"
"CLM60398","100K-lessthan200K"
"CLM53011","lessthan100K"
"CLM66948","lessthan100K"
"CLM68176","100K-lessthan200K"
"CLM51727","lessthan100K"
"CLM69535","100K-lessthan200K"
"CLM55069","lessthan100K"
"CLM66455","lessthan100K"
"CLM60554","200KandAbove"
"CLM51084","100K-lessthan200K"
"CLM55994","200KandAbove"
"CLM56851","lessthan100K"
"CLM61591","lessthan100K"
"CLM55492","lessthan100K"
"CLM51776","lessthan100K"
"CLM52991","200KandAbove"
"CLM63658","100K-lessthan200K"
"CLM67889","200KandAbove"
"CLM56597","200KandAbove"
"CLM69159","lessthan100K"
"CLM56786","200KandAbove"
"CLM62237","100K-lessthan200K"
"CLM58916","200KandAbove"
"CLM69706","lessthan100K"
"CLM56021","lessthan100K"
"CLM61260","100K-lessthan200K"
"CLM51758","lessthan100K"
"CLM54429","100K-lessthan200K"
"CLM64069","100K-lessthan200K"
"CLM65859","200KandAbove"
"CLM60179","200KandAbove"
"CLM61203","lessthan100K"
"CLM51021","lessthan100K"
"CLM53584","lessthan100K"
"CLM66560","200KandAbove"
"CLM52484","100K-lessthan200K"
"CLM55394","lessthan100K"
"CLM68634","lessthan100K"
"CLM61376","100K-lessthan200K"
"CLM55468","100K-lessthan200K"
"CLM62046","100K-lessthan200K"
"CLM51571","lessthan100K"
"CLM53630","lessthan100K"
"CLM63627","lessthan100K"
"CLM52178","200KandAbove"
"CLM62166","lessthan100K"
"CLM67831","100K-lessthan200K"
"CLM52579","100K-lessthan200K"
"CLM68466","lessthan100K"
"CLM51467","lessthan100K"
"CLM64020","200KandAbove"
"CLM59145","lessthan100K"
"CLM61163","100K-lessthan200K"
"CLM66665","lessthan100K"
"CLM60954","lessthan100K"
"CLM64239","lessthan100K"
"CLM62183","lessthan100K"
"CLM56582","100K-lessthan200K"
"CLM58038","lessthan100K"
"CLM54627","100K-lessthan200K"
"CLM66301","200KandAbove"
"CLM61888","lessthan100K"
"CLM64565","100K-lessthan200K"
"CLM61091","100K-lessthan200K"
"CLM55950","lessthan100K"
"CLM64194","lessthan100K"
"CLM60852","100K-lessthan200K"
"CLM57208","lessthan100K"
"CLM60236","lessthan100K"
"CLM65630","100K-lessthan200K"
"CLM60438","lessthan100K"
"CLM54641","lessthan100K"
"CLM66207","lessthan100K"
"CLM57643","100K-lessthan200K"
"CLM56439","100K-lessthan200K"
"CLM64815","lessthan100K"
"CLM64148","lessthan100K"
"CLM66038","100K-lessthan200K"
"CLM61200","200KandAbove"
"CLM51472","lessthan100K"
"CLM59713","100K-lessthan200K"
"CLM60726","100K-lessthan200K"
"CLM65993","lessthan100K"
"CLM64057","200KandAbove"
"CLM60947","100K-lessthan200K"
"CLM52316","lessthan100K"
"CLM53446","200KandAbove"
"CLM63265","200KandAbove"
"CLM69526","100K-lessthan200K"
"CLM54651","200KandAbove"
"CLM57556","lessthan100K"
"CLM66157","200KandAbove"
"CLM55243","lessthan100K"
"CLM63624","lessthan100K"
"CLM52928","lessthan100K"
"CLM64951","lessthan100K"
"CLM55568","lessthan100K"
"CLM60813","200KandAbove"
"CLM51607","lessthan100K"
"CLM65432","lessthan100K"
"CLM57047","lessthan100K"
"CLM67403","lessthan100K"
"CLM57393","lessthan100K"
"CLM69025","200KandAbove"
"CLM57880","100K-lessthan200K"
"CLM59746","100K-lessthan200K"
"CLM59783","100K-lessthan200K"
"CLM51220","lessthan100K"
"CLM62479","lessthan100K"
"CLM60172","lessthan100K"
"CLM56732","lessthan100K"
"CLM61403","lessthan100K"
"CLM62045","lessthan100K"
"CLM58841","200KandAbove"
"CLM54048","100K-lessthan200K"
"CLM63791","lessthan100K"
"CLM64375","lessthan100K"
"CLM66094","lessthan100K"
"CLM60564","lessthan100K"
"CLM56405","200KandAbove"
"CLM59164","lessthan100K"
"CLM57873","lessthan100K"
"CLM55453","lessthan100K"
"CLM62705","lessthan100K"
"CLM68080","lessthan100K"
"CLM56204","lessthan100K"
"CLM62623","200KandAbove"
"CLM60588","lessthan100K"
"CLM61679","lessthan100K"
"CLM51446","100K-lessthan200K"
"CLM51087","100K-lessthan200K"
"CLM53348","lessthan100K"
"CLM51444","lessthan100K"
"CLM69629","lessthan100K"
"CLM59498","lessthan100K"
"CLM54514","200KandAbove"
"CLM65555","100K-lessthan200K"
"CLM55361","lessthan100K"
"CLM69254","lessthan100K"
"CLM69344","100K-lessthan200K"
"CLM53835","200KandAbove"
"CLM65950","100K-lessthan200K"
"CLM58798","lessthan100K"
"CLM55170","200KandAbove"
"CLM56337","lessthan100K"
"CLM53847","lessthan100K"
"CLM61456","lessthan100K"
"CLM53657","lessthan100K"
"CLM54197","100K-lessthan200K"
"CLM57057","lessthan100K"
"CLM54284","lessthan100K"
"CLM58240","200KandAbove"
"CLM61953","lessthan100K"
"CLM63239","200KandAbove"
"CLM65699","200KandAbove"
"CLM57675","lessthan100K"
"CLM68005","100K-lessthan200K"
"CLM51337","200KandAbove"
"CLM61928","lessthan100K"
"CLM59272","lessthan100K"
"CLM57330","lessthan100K"
"CLM66744","lessthan100K"
"CLM52353","200KandAbove"
"CLM66758","100K-lessthan200K"
"CLM54358","lessthan100K"
"CLM54837","lessthan100K"
"CLM66509","lessthan100K"
"CLM52086","lessthan100K"
"CLM55190","lessthan100K"
"CLM69649","lessthan100K"
"CLM63094","200KandAbove"
"CLM58766","lessthan100K"
"CLM57728","lessthan100K"
"CLM59223","lessthan100K"
"CLM65296","200KandAbove"
"CLM62819","lessthan100K"
"CLM69181","lessthan100K"
"CLM51950","lessthan100K"
"CLM55228","lessthan100K"
"CLM55158","lessthan100K"
"CLM55111","lessthan100K"
"CLM52101","200KandAbove"
"CLM59859","lessthan100K"
"CLM55351","200KandAbove"
"CLM64510","100K-lessthan200K"
"CLM60752","100K-lessthan200K"
"CLM67891","200KandAbove"
"CLM52536","lessthan100K"
"CLM67886","lessthan100K"
"CLM63869","lessthan100K"
"CLM67423","lessthan100K"
"CLM61934","100K-lessthan200K"
"CLM53867","100K-lessthan200K"
"CLM54258","lessthan100K"
"CLM64004","200KandAbove"
"CLM61498","100K-lessthan200K"
"CLM56565","200KandAbove"
"CLM64760","lessthan100K"
"CLM56988","100K-lessthan200K"
"CLM66234","200KandAbove"
"CLM61335","200KandAbove"
"CLM58401","200KandAbove"
"CLM67600","100K-lessthan200K"
"CLM59236","100K-lessthan200K"
"CLM52769","200KandAbove"
"CLM59284","lessthan100K"
"CLM68513","lessthan100K"
"CLM67466","lessthan100K"
"CLM58748","100K-lessthan200K"
"CLM69023","lessthan100K"
"CLM56344","lessthan100K"
"CLM69392","lessthan100K"
"CLM65242","200KandAbove"
"CLM57884","100K-lessthan200K"
"CLM57788","200KandAbove"
"CLM62482","200KandAbove"
"CLM66326","200KandAbove"
"CLM69206","lessthan100K"
"CLM69879","100K-lessthan200K"
"CLM53646","lessthan100K"
"CLM61897","lessthan100K"
"CLM51747","lessthan100K"
"CLM59861","lessthan100K"
"CLM68926","100K-lessthan200K"
"CLM64403","100K-lessthan200K"
"CLM52122","lessthan100K"
"CLM58866","lessthan100K"
"CLM59900","lessthan100K"
"CLM55804","lessthan100K"
"CLM69996","lessthan100K"
"CLM64078","lessthan100K"
"CLM63681","200KandAbove"
"CLM53071","lessthan100K"
"CLM69094","100K-lessthan200K"
"CLM65182","lessthan100K"
"CLM55119","200KandAbove"
"CLM63878","200KandAbove"
"CLM65888","100K-lessthan200K"
"CLM53112","200KandAbove"
"CLM68034","lessthan100K"
"CLM64282","lessthan100K"
"CLM65403","100K-lessthan200K"
"CLM54373","100K-lessthan200K"
"CLM51462","200KandAbove"
"CLM66340","100K-lessthan200K"
"CLM67322","200KandAbove"
"CLM53444","100K-lessthan200K"
"CLM59481","lessthan100K"
"CLM59220","lessthan100K"
"CLM63431","200KandAbove"
"CLM52165","200KandAbove"
"CLM64013","lessthan100K"
"CLM69305","200KandAbove"
"CLM59191","lessthan100K"
"CLM63873","lessthan100K"
"CLM59342","lessthan100K"
"CLM68738","100K-lessthan200K"
"CLM66012","100K-lessthan200K"
"CLM65696","100K-lessthan200K"
"CLM64514","lessthan100K"
"CLM52989","lessthan100K"
"CLM65885","lessthan100K"
"CLM70166","lessthan100K"
"CLM68587","100K-lessthan200K"
"CLM51858","lessthan100K"
"CLM64246","100K-lessthan200K"
"CLM70068","lessthan100K"
"CLM61325","100K-lessthan200K"
"CLM65733","100K-lessthan200K"
"CLM69347","lessthan100K"
"CLM51205","lessthan100K"
"CLM68668","100K-lessthan200K"
"CLM64576","100K-lessthan200K"
"CLM56579","lessthan100K"
"CLM65396","lessthan100K"
"CLM68572","lessthan100K"
"CLM54559","lessthan100K"
"CLM62452","200KandAbove"
"CLM58756","lessthan100K"
"CLM67625","100K-lessthan200K"
"CLM68510","100K-lessthan200K"
"CLM59087","lessthan100K"
"CLM69334","lessthan100K"
"CLM63324","200KandAbove"
"CLM60863","lessthan100K"
"CLM61360","lessthan100K"
"CLM58683","200KandAbove"
"CLM58550","lessthan100K"
"CLM61573","100K-lessthan200K"
"CLM59008","lessthan100K"
"CLM67944","lessthan100K"
"CLM65956","lessthan100K"
"CLM54946","lessthan100K"
"CLM58441","200KandAbove"
"CLM58438","lessthan100K"
"CLM51369","200KandAbove"
"CLM57737","200KandAbove"
"CLM58478","lessthan100K"
"CLM54390","200KandAbove"
"CLM63487","lessthan100K"
"CLM68733","lessthan100K"
"CLM63944","lessthan100K"
"CLM58660","lessthan100K"
"CLM63943","lessthan100K"
"CLM51247","100K-lessthan200K"
"CLM51802","lessthan100K"
"CLM58405","lessthan100K"
"CLM62393","100K-lessthan200K"
"CLM54890","100K-lessthan200K"
"CLM65747","100K-lessthan200K"
"CLM69944","100K-lessthan200K"
"CLM66907","lessthan100K"
"CLM58328","200KandAbove"
"CLM58271","lessthan100K"
"CLM69166","100K-lessthan200K"
"CLM57611","lessthan100K"
"CLM55102","lessthan100K"
"CLM67476","100K-lessthan200K"
"CLM59424","200KandAbove"
"CLM51843","200KandAbove"
"CLM64678","lessthan100K"
"CLM56855","200KandAbove"
"CLM69093","lessthan100K"
"CLM62957","200KandAbove"
"CLM55903","lessthan100K"
"CLM51935","lessthan100K"
"CLM58526","lessthan100K"
"CLM61784","lessthan100K"
"CLM68251","200KandAbove"
"CLM68140","lessthan100K"
"CLM52564","lessthan100K"
"CLM59807","lessthan100K"
"CLM57992","lessthan100K"
"CLM57897","lessthan100K"
"CLM56628","100K-lessthan200K"
"CLM63060","100K-lessthan200K"
"CLM56029","200KandAbove"
"CLM57892","200KandAbove"
"CLM68491","lessthan100K"
"CLM64990","lessthan100K"
"CLM56518","200KandAbove"
"CLM68903","lessthan100K"
"CLM54902","200KandAbove"
"CLM59849","lessthan100K"
"CLM53949","lessthan100K"
"CLM53113","lessthan100K"
"CLM66849","lessthan100K"
"CLM52655","200KandAbove"
"CLM66272","200KandAbove"
"CLM55883","lessthan100K"
"CLM51482","100K-lessthan200K"
"CLM64899","lessthan100K"
"CLM57331","lessthan100K"
"CLM68870","lessthan100K"
"CLM64168","200KandAbove"
"CLM51523","200KandAbove"
"CLM58656","100K-lessthan200K"
"CLM55529","100K-lessthan200K"
"CLM59787","100K-lessthan200K"
"CLM62528","lessthan100K"
"CLM52476","100K-lessthan200K"
"CLM54184","200KandAbove"
"CLM52843","lessthan100K"
"CLM65330","lessthan100K"
"CLM62068","lessthan100K"
"CLM62122","lessthan100K"
"CLM57894","100K-lessthan200K"
"CLM58623","200KandAbove"
"CLM57148","100K-lessthan200K"
"CLM64993","100K-lessthan200K"
"CLM66639","200KandAbove"
"CLM62481","200KandAbove"
"CLM61453","100K-lessthan200K"
"CLM56780","lessthan100K"
"CLM52335","lessthan100K"
"CLM61425","lessthan100K"
"CLM54144","lessthan100K"
"CLM64067","100K-lessthan200K"
"CLM56180","lessthan100K"
"CLM62265","200KandAbove"
"CLM53200","lessthan100K"
"CLM55499","lessthan100K"
"CLM65459","200KandAbove"
"CLM65162","lessthan100K"
"CLM70206","lessthan100K"
"CLM66425","100K-lessthan200K"
"CLM53256","lessthan100K"
"CLM61725","100K-lessthan200K"
"CLM59271","200KandAbove"
"CLM60816","200KandAbove"
"CLM63864","200KandAbove"
"CLM59275","lessthan100K"
"CLM68410","lessthan100K"
"CLM68340","lessthan100K"
"CLM57925","lessthan100K"
"CLM61720","200KandAbove"
"CLM57083","lessthan100K"
"CLM58696","100K-lessthan200K"
"CLM55034","200KandAbove"
"CLM51107","100K-lessthan200K"
"CLM51421","lessthan100K"
"CLM69935","200KandAbove"
"CLM64457","lessthan100K"
"CLM59255","lessthan100K"
"CLM65973","100K-lessthan200K"
"CLM61237","lessthan100K"
"CLM54289","lessthan100K"
"CLM61717","200KandAbove"
"CLM66718","100K-lessthan200K"
"CLM64975","200KandAbove"
"CLM59869","lessthan100K"
"CLM69819","lessthan100K"
"CLM69788","lessthan100K"
"CLM66615","lessthan100K"
"CLM66689","100K-lessthan200K"
"CLM54138","200KandAbove"
"CLM68645","100K-lessthan200K"
"CLM52995","100K-lessthan200K"
"CLM65018","200KandAbove"
"CLM52927","200KandAbove"
"CLM65577","lessthan100K"
"CLM64556","100K-lessthan200K"
"CLM67591","100K-lessthan200K"
"CLM59209","100K-lessthan200K"
"CLM67521","200KandAbove"
"CLM64802","lessthan100K"
"CLM66373","lessthan100K"
